"Sample_ID","class","order","family","genus","species","tot"
"COI.0821.2Brn.Dn.1","Insecta","","","","",10
"COI.0821.2Brn.Dn.1","Insecta","Coleoptera","Chrysomelidae","Altica","",4
"COI.0821.2Brn.Dn.1","Insecta","Diptera","Chironomidae","","",38
"COI.0821.2Brn.Dn.1","Insecta","Diptera","Chironomidae","Chironomus","Chironomus maturus",32
"COI.0821.2Brn.Dn.1","Insecta","Diptera","Chironomidae","Micropsectra","",57
"COI.0821.2Brn.Dn.1","Insecta","Ephemeroptera","","","",18
"COI.0821.2Brn.Dn.1","Insecta","Lepidoptera","Notodontidae","Gluphisia","Gluphisia septentrionis",2
"COI.0821.2Brn.Dn.1","Insecta","Lepidoptera","Notodontidae","Oligocentria","Oligocentria semirufescens",27
"COI.0821.2Brn.Dn.1","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna constricta",15
"COI.0821.2Brn.Dn.1","Insecta","Plecoptera","Pteronarcyidae","Pteronarcys","Pteronarcys princeps",2
"COI.0821.2Brn.Dn.1","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","",10
"COI.0821.2Brn.Dn.1","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma unicolor",60
"COI.0821.2Brn.Dn.1","Malacostraca","Isopoda","Armadillidiidae","Armadillidium","Armadillidium vulgare",40
"COI.0821.2Brn.Dn.1","Monogononta","","","","",10
"COI.0821.2Brn.Dn.1","Oomycetes","","","","",284
"COI.0821.2Brn.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",93
"COI.0821.2Brn.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",75
"COI.0821.2Brn.Dn.1","Oomycetes","Pythiales","Pythiaceae","","",31
"COI.0821.2Brn.Dn.1","Oomycetes","Pythiales","Pythiaceae","Pythium","Pythium sterilum",26
"COI.0821.2Brn.Dn.3","","","","","",9078
"COI.0821.2Brn.Dn.3","","Himatismenida","Cochliopodiidae","Cochliopodium","",116
"COI.0821.2Brn.Dn.3","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense",38
"COI.0821.2Brn.Dn.3","","Tricladida","Planariidae","","",16
"COI.0821.2Brn.Dn.3","Actinopteri","Salmoniformes","Salmonidae","","",147
"COI.0821.2Brn.Dn.3","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch",34
"COI.0821.2Brn.Dn.3","Amphibia","","","","",6
"COI.0821.2Brn.Dn.3","Aves","Passeriformes","Turdidae","Catharus","Catharus ustulatus",9
"COI.0821.2Brn.Dn.3","Bacillariophyceae","","","","",49
"COI.0821.2Brn.Dn.3","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",95
"COI.0821.2Brn.Dn.3","Bdelloidea","","","Rotaria","",82
"COI.0821.2Brn.Dn.3","Chlorophyceae","Chlamydomonadales","","","",109
"COI.0821.2Brn.Dn.3","Clitellata","Haplotaxida","","","",2
"COI.0821.2Brn.Dn.3","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","",18
"COI.0821.2Brn.Dn.3","Clitellata","Haplotaxida","Naididae","Chaetogaster","",16
"COI.0821.2Brn.Dn.3","Clitellata","Lumbriculida","Lumbriculidae","","",10
"COI.0821.2Brn.Dn.3","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",12
"COI.0821.2Brn.Dn.3","Dinophyceae","","","","",31
"COI.0821.2Brn.Dn.3","Gastropoda","","Planorbidae","","",7
"COI.0821.2Brn.Dn.3","Hexanauplia","","","","",884
"COI.0821.2Brn.Dn.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",131
"COI.0821.2Brn.Dn.3","Insecta","","","","",14
"COI.0821.2Brn.Dn.3","Insecta","Diptera","Chironomidae","","",25
"COI.0821.2Brn.Dn.3","Insecta","Diptera","Chironomidae","Chironomus","Chironomus maturus",26
"COI.0821.2Brn.Dn.3","Insecta","Diptera","Chironomidae","Micropsectra","Micropsectra polita",57
"COI.0821.2Brn.Dn.3","Insecta","Ephemeroptera","","","",236
"COI.0821.2Brn.Dn.3","Insecta","Lepidoptera","Notodontidae","Oligocentria","Oligocentria semirufescens",18
"COI.0821.2Brn.Dn.3","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna constricta",19
"COI.0821.2Brn.Dn.3","Insecta","Plecoptera","Pteronarcyidae","Pteronarcys","Pteronarcys princeps",6
"COI.0821.2Brn.Dn.3","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma unicolor",72
"COI.0821.2Brn.Dn.3","Malacostraca","Isopoda","Armadillidiidae","Armadillidium","Armadillidium vulgare",71
"COI.0821.2Brn.Dn.3","Monogononta","","","","",7
"COI.0821.2Brn.Dn.3","Oomycetes","","","","",182
"COI.0821.2Brn.Dn.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",59
"COI.0821.2Brn.Dn.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",32
"COI.0821.2Brn.Dn.3","Oomycetes","Pythiales","Pythiaceae","","",33
"COI.0821.2Brn.Up.1","","","","","",12293
"COI.0821.2Brn.Up.1","","Himatismenida","Cochliopodiidae","Cochliopodium","",54
"COI.0821.2Brn.Up.1","","Tricladida","Planariidae","","",75
"COI.0821.2Brn.Up.1","Amphibia","","","","",72
"COI.0821.2Brn.Up.1","Bacillariophyceae","","","","",6
"COI.0821.2Brn.Up.1","Chromadorea","Rhabditida","Aphelenchoididae","","",43
"COI.0821.2Brn.Up.1","Clitellata","Haplotaxida","Lumbricidae","Aporrectodea","Aporrectodea caliginosa L3",6
"COI.0821.2Brn.Up.1","Clitellata","Haplotaxida","Lumbricidae","Lumbricus","Lumbricus terrestris",3
"COI.0821.2Brn.Up.1","Clitellata","Haplotaxida","Lumbricidae","Octolasion","",7
"COI.0821.2Brn.Up.1","Clitellata","Haplotaxida","Naididae","Nais","Nais variabilis",23
"COI.0821.2Brn.Up.1","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","",7
"COI.0821.2Brn.Up.1","Dinophyceae","","","","",314
"COI.0821.2Brn.Up.1","Florideophyceae","","","","",62
"COI.0821.2Brn.Up.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",63
"COI.0821.2Brn.Up.1","Insecta","Ephemeroptera","","","",5
"COI.0821.2Brn.Up.1","Insecta","Hemiptera","Tingidae","Corythucha","Corythucha padi",14
"COI.0821.2Brn.Up.1","Insecta","Lepidoptera","Noctuidae","Phlogophora","Phlogophora periculosa",17
"COI.0821.2Brn.Up.1","Insecta","Plecoptera","Pteronarcyidae","Pteronarcys","Pteronarcys princeps",59
"COI.0821.2Brn.Up.1","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche almota",11
"COI.0821.2Brn.Up.1","Insecta","Trichoptera","Limnephilidae","Onocosmoecus","Onocosmoecus unicolor",8
"COI.0821.2Brn.Up.1","Insecta","Trichoptera","Uenoidae","Neophylax","",2
"COI.0821.2Brn.Up.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora plurivora",6
"COI.0821.2Brn.Up.2","","","","","",42070
"COI.0821.2Brn.Up.2","","Chaetonotida","Chaetonotidae","","",4
"COI.0821.2Brn.Up.2","","Himatismenida","Cochliopodiidae","Cochliopodium","",57
"COI.0821.2Brn.Up.2","","Tricladida","Planariidae","","",249
"COI.0821.2Brn.Up.2","Amphibia","","","","",676
"COI.0821.2Brn.Up.2","Bdelloidea","","","","",365
"COI.0821.2Brn.Up.2","Chromadorea","Rhabditida","Aphelenchoididae","","",64
"COI.0821.2Brn.Up.2","Clitellata","Haplotaxida","Enchytraeidae","","",13
"COI.0821.2Brn.Up.2","Clitellata","Haplotaxida","Lumbricidae","Aporrectodea","Aporrectodea caliginosa L3",10
"COI.0821.2Brn.Up.2","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","",25
"COI.0821.2Brn.Up.2","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","Eiseniella tetraedra",15
"COI.0821.2Brn.Up.2","Clitellata","Haplotaxida","Lumbricidae","Octolasion","Octolasion cyaneum",10
"COI.0821.2Brn.Up.2","Clitellata","Haplotaxida","Naididae","Nais","Nais variabilis",34
"COI.0821.2Brn.Up.2","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","",15
"COI.0821.2Brn.Up.2","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",10
"COI.0821.2Brn.Up.2","Collembola","","","","",4
"COI.0821.2Brn.Up.2","Dinophyceae","","","","",740
"COI.0821.2Brn.Up.2","Diplopoda","Julida","Julidae","","",4
"COI.0821.2Brn.Up.2","Florideophyceae","","","","",129
"COI.0821.2Brn.Up.2","Florideophyceae","Batrachospermales","Batrachospermaceae","","",21
"COI.0821.2Brn.Up.2","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",234
"COI.0821.2Brn.Up.2","Insecta","","","","",19
"COI.0821.2Brn.Up.2","Insecta","Coleoptera","Chrysomelidae","Altica","",5
"COI.0821.2Brn.Up.2","Insecta","Diptera","Chironomidae","","",17
"COI.0821.2Brn.Up.2","Insecta","Diptera","Tipulidae","","",13
"COI.0821.2Brn.Up.2","Insecta","Ephemeroptera","","","",7
"COI.0821.2Brn.Up.2","Insecta","Ephemeroptera","Baetidae","","",26
"COI.0821.2Brn.Up.2","Insecta","Ephemeroptera","Ephemerellidae","","",4
"COI.0821.2Brn.Up.2","Insecta","Hemiptera","Tingidae","Corythucha","Corythucha padi",34
"COI.0821.2Brn.Up.2","Insecta","Plecoptera","Pteronarcyidae","Pteronarcys","Pteronarcys princeps",773
"COI.0821.2Brn.Up.2","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche almota",13
"COI.0821.2Brn.Up.2","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche elsis",128
"COI.0821.2Brn.Up.2","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma cascadense",6
"COI.0821.2Brn.Up.2","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma unicolor",10
"COI.0821.2Brn.Up.2","Insecta","Trichoptera","Limnephilidae","Onocosmoecus","Onocosmoecus unicolor",9
"COI.0821.2Brn.Up.2","Insecta","Trichoptera","Philopotamidae","Dolophilodes","Dolophilodes novusamericanus",5
"COI.0821.2Brn.Up.2","Insecta","Trichoptera","Philopotamidae","Wormaldia","Wormaldia anilla",2
"COI.0821.2Brn.Up.2","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","",45
"COI.0821.2Brn.Up.2","Monogononta","Ploima","","","",13
"COI.0821.2Brn.Up.2","Monogononta","Ploima","Lecanidae","Lecane","",11
"COI.0821.2Brn.Up.2","Oomycetes","","","","",4
"COI.0821.2Brn.Up.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",18
"COI.0821.2Brn.Up.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora plurivora",8
"COI.0821.2Brn.Up.3","","","","","",12438
"COI.0821.2Brn.Up.3","","Himatismenida","Cochliopodiidae","Cochliopodium","",33
"COI.0821.2Brn.Up.3","","Tricladida","Planariidae","","",72
"COI.0821.2Brn.Up.3","Amphibia","","","","",129
"COI.0821.2Brn.Up.3","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","",3
"COI.0821.2Brn.Up.3","Clitellata","Haplotaxida","Lumbricidae","Eiseniella","Eiseniella tetraedra",8
"COI.0821.2Brn.Up.3","Clitellata","Haplotaxida","Lumbricidae","Octolasion","",7
"COI.0821.2Brn.Up.3","Clitellata","Haplotaxida","Naididae","Nais","Nais variabilis",7
"COI.0821.2Brn.Up.3","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","",9
"COI.0821.2Brn.Up.3","Collembola","","","","",2
"COI.0821.2Brn.Up.3","Dinophyceae","","","","",124
"COI.0821.2Brn.Up.3","Diplopoda","Julida","Julidae","","",3
"COI.0821.2Brn.Up.3","Florideophyceae","","","","",44
"COI.0821.2Brn.Up.3","Hexanauplia","","","","",3
"COI.0821.2Brn.Up.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",38
"COI.0821.2Brn.Up.3","Insecta","","","","",11
"COI.0821.2Brn.Up.3","Insecta","Coleoptera","Chrysomelidae","Altica","",7
"COI.0821.2Brn.Up.3","Insecta","Ephemeroptera","","","",5
"COI.0821.2Brn.Up.3","Insecta","Hemiptera","Tingidae","Corythucha","Corythucha padi",3
"COI.0821.2Brn.Up.3","Insecta","Plecoptera","Pteronarcyidae","Pteronarcys","Pteronarcys princeps",190
"COI.0821.2Brn.Up.3","Insecta","Trichoptera","Brachycentridae","Micrasema","",2
"COI.0821.2Brn.Up.3","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche almota",9
"COI.0821.2Brn.Up.3","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche elsis",2
"COI.0821.2Brn.Up.3","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","",3
"COI.0821.2Brn.Up.3","Insecta","Trichoptera","Limnephilidae","Onocosmoecus","Onocosmoecus unicolor",6
"COI.0821.2Brn.Up.3","Insecta","Trichoptera","Limnephilidae","Psychoglypha","Psychoglypha alascensis",6
"COI.0821.2Brn.Up.3","Insecta","Trichoptera","Philopotamidae","Dolophilodes","Dolophilodes novusamericanus",5
"COI.0821.2Brn.Up.3","Insecta","Trichoptera","Rhyacophilidae","Rhyacophila","",4
"COI.0821.2Brn.Up.3","Monogononta","Ploima","Lecanidae","Lecane","",19
"COI.0821.2Brn.Up.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",4
"COI.0821.3Chk.Dn.1","","","","","",41488
"COI.0821.3Chk.Dn.1","","Himatismenida","Cochliopodiidae","Cochliopodium","",233
"COI.0821.3Chk.Dn.1","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense",27
"COI.0821.3Chk.Dn.1","","Tricladida","Planariidae","","",7
"COI.0821.3Chk.Dn.1","Actinopteri","Salmoniformes","Salmonidae","","",1637
"COI.0821.3Chk.Dn.1","Amphibia","","","","",762
"COI.0821.3Chk.Dn.1","Bacillariophyceae","","","","",21
"COI.0821.3Chk.Dn.1","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",127
"COI.0821.3Chk.Dn.1","Chlorophyceae","Chlamydomonadales","","","",34
"COI.0821.3Chk.Dn.1","Clitellata","Haplotaxida","","","",105
"COI.0821.3Chk.Dn.1","Clitellata","Haplotaxida","Enchytraeidae","Chamaedrilus","",13
"COI.0821.3Chk.Dn.1","Clitellata","Haplotaxida","Naididae","","",37
"COI.0821.3Chk.Dn.1","Clitellata","Lumbriculida","Lumbriculidae","Lumbriculus","Lumbriculus variegatus",72
"COI.0821.3Chk.Dn.1","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",53
"COI.0821.3Chk.Dn.1","Dinophyceae","","","","",36
"COI.0821.3Chk.Dn.1","Florideophyceae","Batrachospermales","Batrachospermaceae","","",11
"COI.0821.3Chk.Dn.1","Florideophyceae","Batrachospermales","Batrachospermaceae","Batrachospermum","",45
"COI.0821.3Chk.Dn.1","Hexanauplia","","","","",6
"COI.0821.3Chk.Dn.1","Hexanauplia","Cyclopoida","Cyclopidae","","",3403
"COI.0821.3Chk.Dn.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","",89
"COI.0821.3Chk.Dn.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra viridissima",54
"COI.0821.3Chk.Dn.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",29
"COI.0821.3Chk.Dn.1","Insecta","","","","",25
"COI.0821.3Chk.Dn.1","Insecta","Diptera","Chironomidae","","",251
"COI.0821.3Chk.Dn.1","Insecta","Diptera","Chironomidae","Chironomus","Chironomus maturus",55
"COI.0821.3Chk.Dn.1","Insecta","Ephemeroptera","","","",239
"COI.0821.3Chk.Dn.1","Insecta","Trichoptera","Limnephilidae","","",6
"COI.0821.3Chk.Dn.1","Insecta","Trichoptera","Polycentropodidae","Plectrocnemia","Plectrocnemia variegata",13
"COI.0821.3Chk.Dn.1","Mammalia","Primates","Hominidae","Homo","Homo sapiens",6
"COI.0821.3Chk.Dn.1","Monogononta","Ploima","","","",535
"COI.0821.3Chk.Dn.1","Oomycetes","","","","",3863
"COI.0821.3Chk.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","","",247
"COI.0821.3Chk.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",877
"COI.0821.3Chk.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",212
"COI.0821.3Chk.Dn.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",750
"COI.0821.3Chk.Dn.1","Oomycetes","Pythiales","Pythiaceae","","",132
"COI.0821.3Chk.Dn.1","Oomycetes","Pythiales","Pythiaceae","Pythium","",21
"COI.0821.3Chk.Dn.2","","","","","",39618
"COI.0821.3Chk.Dn.2","","Himatismenida","Cochliopodiidae","Cochliopodium","",354
"COI.0821.3Chk.Dn.2","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense",28
"COI.0821.3Chk.Dn.2","Actinopteri","Salmoniformes","Salmonidae","","",2270
"COI.0821.3Chk.Dn.2","Amphibia","","","","",478
"COI.0821.3Chk.Dn.2","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",42
"COI.0821.3Chk.Dn.2","Bdelloidea","","","Rotaria","",37
"COI.0821.3Chk.Dn.2","Chlorophyceae","Chlamydomonadales","","","",10
"COI.0821.3Chk.Dn.2","Clitellata","Haplotaxida","","","",113
"COI.0821.3Chk.Dn.2","Clitellata","Haplotaxida","Enchytraeidae","","",7
"COI.0821.3Chk.Dn.2","Clitellata","Haplotaxida","Enchytraeidae","Chamaedrilus","",10
"COI.0821.3Chk.Dn.2","Clitellata","Haplotaxida","Lumbricidae","Dendrodrilus","Dendrodrilus rubidus",11
"COI.0821.3Chk.Dn.2","Clitellata","Haplotaxida","Naididae","","",43
"COI.0821.3Chk.Dn.2","Clitellata","Haplotaxida","Naididae","Tubifex","Tubifex tubifex",7
"COI.0821.3Chk.Dn.2","Clitellata","Lumbriculida","Lumbriculidae","Lumbriculus","Lumbriculus variegatus",130
"COI.0821.3Chk.Dn.2","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",44
"COI.0821.3Chk.Dn.2","Dinophyceae","","","","",20
"COI.0821.3Chk.Dn.2","Diplopoda","Julida","Julidae","","",6
"COI.0821.3Chk.Dn.2","Florideophyceae","Batrachospermales","Batrachospermaceae","","",14
"COI.0821.3Chk.Dn.2","Florideophyceae","Batrachospermales","Batrachospermaceae","Batrachospermum","",12
"COI.0821.3Chk.Dn.2","Gastropoda","","Planorbidae","","",4
"COI.0821.3Chk.Dn.2","Hexanauplia","","","","",14
"COI.0821.3Chk.Dn.2","Hexanauplia","Cyclopoida","Cyclopidae","","",5
"COI.0821.3Chk.Dn.2","Hydrozoa","Anthoathecata","Hydridae","Hydra","",28
"COI.0821.3Chk.Dn.2","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",22
"COI.0821.3Chk.Dn.2","Insecta","","","","",96
"COI.0821.3Chk.Dn.2","Insecta","Diptera","Chironomidae","","",432
"COI.0821.3Chk.Dn.2","Insecta","Diptera","Chironomidae","Chironomus","Chironomus maturus",101
"COI.0821.3Chk.Dn.2","Insecta","Ephemeroptera","","","",279
"COI.0821.3Chk.Dn.2","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","",37
"COI.0821.3Chk.Dn.2","Monogononta","Ploima","","","",941
"COI.0821.3Chk.Dn.2","Oomycetes","","","","",15843
"COI.0821.3Chk.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","","",765
"COI.0821.3Chk.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",3464
"COI.0821.3Chk.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",730
"COI.0821.3Chk.Dn.2","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",2642
"COI.0821.3Chk.Dn.2","Oomycetes","Pythiales","Pythiaceae","","",399
"COI.0821.3Chk.Dn.2","Oomycetes","Pythiales","Pythiaceae","Pythium","",11
"COI.0821.3Chk.Dn.3","","","","","",10734
"COI.0821.3Chk.Dn.3","","Himatismenida","Cochliopodiidae","Cochliopodium","",10
"COI.0821.3Chk.Dn.3","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense",22
"COI.0821.3Chk.Dn.3","Actinopteri","Salmoniformes","Salmonidae","","",358
"COI.0821.3Chk.Dn.3","Amphibia","","","","",232
"COI.0821.3Chk.Dn.3","Chlorophyceae","Chlamydomonadales","","","",25
"COI.0821.3Chk.Dn.3","Clitellata","Haplotaxida","","","",92
"COI.0821.3Chk.Dn.3","Clitellata","Lumbriculida","Lumbriculidae","Lumbriculus","Lumbriculus variegatus",20
"COI.0821.3Chk.Dn.3","Dinophyceae","","","","",6
"COI.0821.3Chk.Dn.3","Florideophyceae","Batrachospermales","Batrachospermaceae","Batrachospermum","",37
"COI.0821.3Chk.Dn.3","Hexanauplia","","","","",28
"COI.0821.3Chk.Dn.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra viridissima",13
"COI.0821.3Chk.Dn.3","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",11
"COI.0821.3Chk.Dn.3","Insecta","Diptera","Chironomidae","","",283
"COI.0821.3Chk.Dn.3","Insecta","Diptera","Chironomidae","Chironomus","Chironomus maturus",21
"COI.0821.3Chk.Dn.3","Insecta","Ephemeroptera","","","",159
"COI.0821.3Chk.Dn.3","Oomycetes","","","","",3130
"COI.0821.3Chk.Dn.3","Oomycetes","Peronosporales","Peronosporaceae","","",520
"COI.0821.3Chk.Dn.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",237
"COI.0821.3Chk.Dn.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",254
"COI.0821.3Chk.Dn.3","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",594
"COI.0821.3Chk.Dn.3","Oomycetes","Pythiales","Pythiaceae","","",59
"COI.0821.3Chk.Dn.3","Oomycetes","Pythiales","Pythiaceae","Pythium","",16
"COI.0821.3Chk.Up.1","","","","","",61080
"COI.0821.3Chk.Up.1","","Himatismenida","Cochliopodiidae","Cochliopodium","",54
"COI.0821.3Chk.Up.1","","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium kieliense",28
"COI.0821.3Chk.Up.1","","Tricladida","Planariidae","","",331
"COI.0821.3Chk.Up.1","Actinopteri","Salmoniformes","Salmonidae","","",3429
"COI.0821.3Chk.Up.1","Amphibia","","","","",12
"COI.0821.3Chk.Up.1","Aves","Passeriformes","Parulidae","Cardellina","Cardellina pusilla",11
"COI.0821.3Chk.Up.1","Bacillariophyceae","","","","",704
"COI.0821.3Chk.Up.1","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",11
"COI.0821.3Chk.Up.1","Chlorophyceae","Chlamydomonadales","","","",29
"COI.0821.3Chk.Up.1","Clitellata","","","","",32
"COI.0821.3Chk.Up.1","Clitellata","Haplotaxida","","","",100
"COI.0821.3Chk.Up.1","Clitellata","Haplotaxida","Lumbricidae","Dendrodrilus","Dendrodrilus rubidus",31
"COI.0821.3Chk.Up.1","Clitellata","Haplotaxida","Naididae","Nais","Nais variabilis",6
"COI.0821.3Chk.Up.1","Clitellata","Lumbriculida","Lumbriculidae","Stylodrilus","Stylodrilus heringianus",71
"COI.0821.3Chk.Up.1","Dinophyceae","","","","",27
"COI.0821.3Chk.Up.1","Gastropoda","","","","",57
"COI.0821.3Chk.Up.1","Gastropoda","Stylommatophora","Arionidae","Arion","Arion subfuscus",37
"COI.0821.3Chk.Up.1","Hexanauplia","","","","",75
"COI.0821.3Chk.Up.1","Hexanauplia","Cyclopoida","Cyclopidae","","",21
"COI.0821.3Chk.Up.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","",9
"COI.0821.3Chk.Up.1","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris",107
"COI.0821.3Chk.Up.1","Insecta","","","","",82
"COI.0821.3Chk.Up.1","Insecta","Diptera","","","",21
"COI.0821.3Chk.Up.1","Insecta","Diptera","Chironomidae","","",36
"COI.0821.3Chk.Up.1","Insecta","Diptera","Chironomidae","Chironomus","Chironomus maturus",22
"COI.0821.3Chk.Up.1","Insecta","Diptera","Tachinidae","Compsilura","Compsilura concinnata",23
"COI.0821.3Chk.Up.1","Insecta","Diptera","Tipulidae","","",7
"COI.0821.3Chk.Up.1","Insecta","Ephemeroptera","","","",120
"COI.0821.3Chk.Up.1","Insecta","Plecoptera","Pteronarcyidae","Pteronarcys","Pteronarcys princeps",8
"COI.0821.3Chk.Up.1","Insecta","Trichoptera","Glossosomatidae","Glossosoma","Glossosoma penitus",14
"COI.0821.3Chk.Up.1","Insecta","Trichoptera","Hydropsychidae","Parapsyche","Parapsyche almota",13
"COI.0821.3Chk.Up.1","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","",6
"COI.0821.3Chk.Up.1","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma unicolor",19
"COI.0821.3Chk.Up.1","Insecta","Trichoptera","Polycentropodidae","Plectrocnemia","Plectrocnemia variegata",10
"COI.0821.3Chk.Up.1","Monogononta","Ploima","","","",528
"COI.0821.3Chk.Up.1","Oomycetes","","","","",283
"COI.0821.3Chk.Up.1","Oomycetes","Peronosporales","Peronosporaceae","","",43
"COI.0821.3Chk.Up.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","",128
"COI.0821.3Chk.Up.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora gonapodyides",44
"COI.0821.3Chk.Up.1","Oomycetes","Peronosporales","Peronosporaceae","Phytophthora","Phytophthora lacustris",91
"COI.0821.3Chk.Up.1","Oomycetes","Pythiales","Pythiaceae","","",21
"COI.0821.3Chk.Up.1","Oomycetes","Pythiales","Pythiaceae","Pythium","",6
"COI.0821.3Chk.Up.2","","","","","",60679
"COI.0821.3Chk.Up.2","","Himatismenida","Cochliopodiidae","Cochliopodium","",120
"COI.0821.3Chk.Up.2","","Tricladida","Planariidae","","",131
"COI.0821.3Chk.Up.2","Aconoidasida","Haemosporida","","","",5
"COI.0821.3Chk.Up.2","Actinopteri","Salmoniformes","Salmonidae","","",2216
"COI.0821.3Chk.Up.2","Amphibia","","","","",12
"COI.0821.3Chk.Up.2","Aves","Passeriformes","Paridae","Poecile","Poecile rufescens",4
"COI.0821.3Chk.Up.2","Bacillariophyceae","","","","",3744
"COI.0821.3Chk.Up.2","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","",23
"COI.0821.3Chk.Up.2","Bivalvia","Veneroida","Sphaeriidae","","",14
"COI.0821.3Chk.Up.2","Chlorophyceae","Chlamydomonadales","","","",73
"COI.0821.3Chk.Up.2","Clitellata","","","","",32
"COI.0821.3Chk.Up.2","Clitellata","Haplotaxida","","","",131
"COI.0821.3Chk.Up.2","Clitellata","Haplotaxida","Lumbricidae","Dendrodrilus","Dendrodrilus rubidus",25
